Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2759,CA-2015-100920,07/25/2015,07/31/2015,Standard Class,CJ-10663,Claire Jackson,Corporate,United States,Lafayette,Louisiana,62257,South,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,2531.08,1,0.0,308.8789
2760,CA-2015-100920,07/25/2015,07/31/2015,Standard Class,KA-10281,Kevin Adams,Consumer,United States,Cleveland,Ohio,75171,East,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,179.9,2,0.0,34.7964
2761,US-2015-100921,07/25/2015,07/30/2015,Standard Class,HG-10383,Helen Green,Consumer,United States,Lewiston,Idaho,40871,West,TEC-CO-10003723,Technology,Copiers,Sharp AL-1530CS Digital Copier,8847.27,3,0.0,2035.1325
2762,US-2015-100921,07/25/2015,07/28/2015,Second Class,AB-10700,Anna Baker,Corporate,United States,San Antonio,Texas,59401,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,5.83,1,0.0,2.2099
2763,US-2015-100921,07/26/2015,07/26/2015,Same Day,KM-10638,Kevin Morris,Corporate,United States,Madison,Wisconsin,83567,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings,355.06,1,0.0,94.4835
2764,AA-2015-100922,07/26/2015,07/30/2015,Second Class,JH-10203,Jessica Hall,Home Office,United States,Cheyenne,Wyoming,71699,West,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,1324.16,1,0.0,239.1664
2765,AA-2015-100922,07/26/2015,07/29/2015,Second Class,DJ-10553,Dorothy Jackson,Consumer,United States,Chapel Hill,North Carolina,36665,South,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,54.81,1,0.1,8.5458
2766,AA-2015-100922,07/26/2015,07/30/2015,Second Class,SM-10401,Stephanie Mitchell,Corporate,United States,Akron,Ohio,95142,East,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",2130.6,3,0.0,348.4229
2767,AA-2015-100923,07/26/2015,07/30/2015,Second Class,FY-10313,Frank Young,Consumer,United States,Everett,Massachusetts,23427,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,32485.58,7,0.0,4643.4285
2768,AA-2015-100923,07/26/2015,07/27/2015,Same Day,LM-10271,Larry Martinez,Corporate,United States,Pittsburgh,Pennsylvania,16214,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,275.71,2,0.5,-30.717
2769,AA-2015-100923,07/26/2015,08/02/2015,Standard Class,ET-10596,Emma Torres,Corporate,United States,Fort Worth,Texas,50183,Central,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,150.49,1,0.0,23.7958
2770,CA-2015-100924,07/26/2015,07/29/2015,Second Class,KJ-10541,Kevin Jones,Consumer,United States,Auburn,New York,39172,East,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,1134.53,1,0.0,43.849
2771,CA-2015-100924,07/26/2015,08/02/2015,Standard Class,SC-10067,Stephanie Cook,Home Office,United States,Lancaster,Pennsylvania,58950,East,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,1419.57,2,0.0,292.4968
2772,CA-2015-100924,07/26/2015,07/29/2015,Second Class,LA-10005,Linda Allen,Consumer,United States,Akron,Ohio,35721,East,TEC-MA-10002412,Technology,Machines,Canon imageCLASS MF4770n Wireless Laser,2110.82,1,0.2,-25.2435
2773,AA-2015-100925,07/27/2015,08/03/2015,Standard Class,DJ-10124,Dorothy Johnson,Consumer,United States,Bakersfield,California,67322,West,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,434.28,6,0.0,172.7273
2774,AA-2015-100925,07/27/2015,08/01/2015,Standard Class,SM-10626,Sandra Murphy,Consumer,United States,Auburn,New York,96872,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,126.83,8,0.0,48.0615
2775,AA-2015-100925,07/28/2015,08/03/2015,Standard Class,LR-10143,Lisa Rivera,Home Office,United States,Lindenhurst,New York,33720,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,117.45,2,0.0,32.2079
2776,US-2015-100926,07/28/2015,08/03/2015,Standard Class,GB-10508,George Baker,Consumer,United States,Lancaster,Pennsylvania,25813,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,1543.7,2,0.0,274.7414
2777,US-2015-100926,07/28/2015,08/04/2015,Standard Class,AM-10618,Anna Martin,Consumer,United States,Texarkana,Arkansas,36361,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,25.75,1,0.0,7.526
2778,US-2015-100926,07/28/2015,08/04/2015,Standard Class,GH-10227,George Hall,Corporate,United States,Lakewood,New Jersey,60974,East,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,35.46,1,0.3,4.867
2779,AA-2015-100927,07/28/2015,08/02/2015,Standard Class,NM-10500,Nicole Morris,Consumer,United States,Vancouver,Washington,38761,West,OFF-FA-10003283,Office Supplies,Fasteners,Acco Suede Finish Lanyard with Split Ring,47.9,1,0.0,21.076
2780,AA-2015-100927,07/28/2015,08/04/2015,Standard Class,BR-10364,Brenda Reed,Consumer,United States,Oakland,California,62679,West,OFF-AP-10000304,Office Supplies,Appliances,Hoover WindTunnel 3 High Performance Pet,1319.31,4,0.1,182.1777
2781,AA-2015-100927,07/28/2015,08/01/2015,Second Class,SJ-10213,Shirley Johnson,Consumer,United States,Fayetteville,Arkansas,39527,South,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,144.15,6,0.5,8.918
2782,AA-2015-100928,07/28/2015,08/04/2015,Standard Class,DT-10641,Dorothy Thompson,Home Office,United States,Des Moines,Washington,47919,West,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,1173.24,7,0.0,386.6241
2783,AA-2015-100928,07/28/2015,07/31/2015,Second Class,AG-10786,Angela Garcia,Consumer,United States,Orlando,Florida,27336,South,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,62.64,1,0.0,15.5082
2784,AA-2015-100928,07/28/2015,08/02/2015,Standard Class,MT-10255,Mark Torres,Consumer,United States,Lawrence,Massachusetts,12022,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,326.62,6,0.0,76.157
2785,CA-2015-100929,07/28/2015,07/30/2015,First Class,SC-10167,Stephen Carter,Corporate,United States,Orlando,Florida,69835,South,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,146.99,2,0.0,45.9563
2786,CA-2015-100929,07/29/2015,08/05/2015,Standard Class,KD-10164,Kevin Davis,Corporate,United States,Jackson,Michigan,91815,Central,TEC-AC-10001814,Technology,Accessories,Plantronics Savi W720 Wireless Headset System,129.31,1,0.15,25.2549
2787,CA-2015-100929,07/29/2015,07/31/2015,First Class,AM-10618,Anna Martin,Corporate,United States,Columbus,Ohio,45996,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,19006.03,7,0.0,2414.7241
2788,US-2015-100930,07/29/2015,08/03/2015,Second Class,SC-10167,Stephen Carter,Consumer,United States,San Diego,California,25385,West,OFF-AR-10001986,Office Supplies,Art,Sanford 52602 Liquid Accent Tank-Style Highlighters,758.59,6,0.0,288.0128
2789,US-2015-100930,07/29/2015,08/03/2015,Standard Class,RW-10055,Richard Wilson,Corporate,United States,Grand Rapids,Michigan,46315,Central,OFF-AP-10001028,Office Supplies,Appliances,Cuisinart Classic 12-Cup Coffeemaker,2428.67,3,0.0,455.8412
2790,US-2015-100930,07/29/2015,08/04/2015,Standard Class,SB-10360,Sandra Bell,Consumer,United States,Westland,Michigan,27161,Central,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,65.28,6,0.1,17.0657
2791,US-2015-100931,07/30/2015,08/03/2015,Second Class,MA-10220,Mark Allen,Consumer,United States,Manhattan,Kansas,35569,Central,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,1766.61,2,0.0,417.1685
2792,US-2015-100931,07/30/2015,08/05/2015,Standard Class,TH-10448,Timothy Harris,Home Office,United States,Murray,Kentucky,69602,South,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,102.58,5,0.0,38.5913
2793,US-2015-100931,07/30/2015,08/04/2015,Standard Class,DW-10134,David Walker,Consumer,United States,Tacoma,Washington,37117,West,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,1195.15,1,0.0,207.0359
2794,AA-2015-100932,07/30/2015,08/05/2015,Standard Class,AW-10250,Andrew Wilson,Consumer,United States,Lancaster,Pennsylvania,72040,East,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,287.68,2,0.0,55.3706
2795,AA-2015-100932,07/30/2015,08/06/2015,Standard Class,AP-10131,Andrew Phillips,Consumer,United States,Richmond,Virginia,18431,South,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,748.15,4,0.0,200.4555
2796,AA-2015-100932,07/30/2015,08/06/2015,Standard Class,PE-10442,Patricia Edwards,Consumer,United States,Dallas,Texas,15271,Central,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,21.06,1,0.0,7.1665
2797,US-2015-100933,07/31/2015,08/06/2015,Standard Class,RN-10653,Richard Nelson,Home Office,United States,Roseville,California,85142,West,OFF-PA-10003695,Office Supplies,Paper,Avery Shipping Labels with TrueBlock Technology,81.07,2,0.0,20.2924
2798,US-2015-100933,07/31/2015,08/06/2015,Standard Class,MM-10585,Mary Morris,Home Office,United States,Akron,Ohio,96040,East,OFF-ST-10002927,Office Supplies,Storage,Akro-Mils 09516 Super-Size AkroBins,239.78,1,0.0,50.3546
2799,US-2015-100933,07/31/2015,08/05/2015,Standard Class,MC-10781,Mark Cook,Corporate,United States,Gilbert,Arizona,76556,West,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,227.4,2,0.3,-10.2494
2800,US-2015-100934,07/31/2015,08/02/2015,First Class,DS-10348,Dorothy Stewart,Home Office,United States,Tacoma,Washington,34957,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Wall Clock",165.11,1,0.0,26.1782
2801,US-2015-100934,07/31/2015,08/07/2015,Standard Class,RT-10359,Robert Thomas,Consumer,United States,Tigard,Oregon,54511,West,OFF-EN-10004032,Office Supplies,Envelopes,Wausau Papers Astrobrights Envelopes,72.59,3,0.0,21.877
2802,US-2015-100934,07/31/2015,08/07/2015,Standard Class,MT-10255,Mark Torres,Consumer,United States,Fort Lauderdale,Florida,96865,South,OFF-ST-10001806,Office Supplies,Storage,Advantus Super Stacker Divided Storage Box,484.68,3,0.2,31.0471
2803,AA-2015-100935,07/31/2015,08/07/2015,Standard Class,AA-10447,Amanda Anderson,Consumer,United States,Columbus,Ohio,79993,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,41.83,2,0.0,14.6147
2804,AA-2015-100935,07/31/2015,08/06/2015,Standard Class,KC-10727,Kathleen Collins,Home Office,United States,Columbus,Ohio,38940,East,OFF-PA-10003695,Office Supplies,Paper,Avery Shipping Labels with TrueBlock Technology,87.47,1,0.0,26.8736
2805,AA-2015-100935,07/31/2015,08/05/2015,Standard Class,PY-10351,Paul Young,Home Office,United States,Edmond,Oklahoma,19267,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,5834.26,3,0.0,353.2665
2806,US-2015-100936,08/01/2015,08/08/2015,Standard Class,GS-10608,Gary Smith,Corporate,United States,Cheyenne,Wyoming,90000,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,277.3,9,0.0,70.9354
2807,US-2015-100936,08/01/2015,08/01/2015,Same Day,AM-10344,Andrew Miller,Home Office,United States,Rockford,Illinois,39390,Central,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",26.49,1,0.0,10.6452
2808,US-2015-100936,08/01/2015,08/08/2015,Standard Class,ML-10300,Mark Lee,Home Office,United States,San Francisco,California,24056,West,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,71.1,1,0.0,20.2431
2809,CA-2015-100937,08/01/2015,08/06/2015,Standard Class,DM-10528,David Murphy,Corporate,United States,Jacksonville,Florida,60541,South,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf",2405.98,9,0.3,28.559
2810,CA-2015-100937,08/02/2015,08/09/2015,Standard Class,SH-10121,Sandra Hall,Consumer,United States,Edmonds,Washington,10293,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels by Universal,49.34,4,0.0,13.5141
2811,CA-2015-100937,08/02/2015,08/02/2015,Same Day,DJ-10553,Dorothy Jackson,Consumer,United States,Orland Park,Illinois,44378,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,41761.26,7,0.2,6590.4646
2812,AA-2015-100938,08/02/2015,08/07/2015,Standard Class,CG-10079,Cynthia Green,Consumer,United States,Madison,Wisconsin,76888,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,26432.1,7,0.0,6728.245
2813,AA-2015-100938,08/02/2015,08/05/2015,Second Class,HG-10383,Helen Green,Home Office,United States,Madison,Wisconsin,66469,Central,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" Premium Diagonal Seam Envelopes",228.3,4,0.0,72.8258
2814,AA-2015-100938,08/03/2015,08/08/2015,Standard Class,GH-10225,Gloria Harris,Corporate,United States,Burlington,Vermont,56737,East,TEC-MA-10004125,Technology,Machines,Motorola 56001 Telephone with Digital Answering,14640.93,3,0.0,2177.7038
2815,CA-2015-100939,08/03/2015,08/06/2015,Second Class,AC-10443,Angela Cook,Home Office,United States,Charlotte,North Carolina,81569,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",458.72,11,0.0,178.8329
2816,CA-2015-100939,08/03/2015,08/06/2015,First Class,CE-10286,Charles Edwards,Home Office,United States,Lafayette,Louisiana,82211,South,TEC-PH-10004977,Technology,Phones,Apple iPhone 6S,4277.88,4,0.2,483.7704
2817,CA-2015-100939,08/04/2015,08/07/2015,First Class,SA-10095,Sandra Adams,Consumer,United States,Green Bay,Wisconsin,22362,Central,TEC-CO-10004182,Technology,Copiers,Okidata MC860 MFP Laser Printer,38893.84,5,0.0,9577.8116
2818,AA-2015-100940,08/04/2015,08/07/2015,First Class,DY-10635,Daniel Young,Consumer,United States,Bakersfield,California,91099,West,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",756.55,1,0.0,124.4254
2819,AA-2015-100940,08/04/2015,08/09/2015,Second Class,RB-10297,Richard Brown,Home Office,United States,Lafayette,Louisiana,50740,South,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,84.89,2,0.0,23.9257
2820,AA-2015-100940,08/04/2015,08/07/2015,First Class,NM-10695,Nicole Martin,Home Office,United States,Richardson,Texas,41627,Central,FUR-CH-10001313,Furniture,Chairs,SAFCO PVC Mobile Pedestal Chair,174.49,1,0.1,25.7426
2821,US-2015-100941,08/04/2015,08/10/2015,Standard Class,SP-10497,Shirley Parker,Consumer,United States,Columbus,Georgia,16205,South,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,81.21,2,0.0,31.7848
2822,US-2015-100941,08/04/2015,08/10/2015,Standard Class,GW-10655,Gary Williams,Corporate,United States,Chapel Hill,North Carolina,66297,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",37.55,2,0.0,13.4999
2823,US-2015-100941,08/05/2015,08/06/2015,Same Day,PB-10415,Patricia Brown,Home Office,United States,Colorado Springs,Colorado,47680,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings,461.62,2,0.0,124.5782
2824,AA-2015-100942,08/05/2015,08/11/2015,Standard Class,SJ-10552,Sharon Jones,Corporate,United States,Troy,New York,14135,East,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,539.69,3,0.0,151.5064
2825,AA-2015-100942,08/05/2015,08/10/2015,Second Class,EW-10472,Emma Walker,Home Office,United States,Chester,Pennsylvania,96747,East,OFF-BI-10001602,Office Supplies,Binders,Wilson Jones Easy Grip Round Ring View Binder,296.13,2,0.0,77.5567
2826,AA-2015-100942,08/05/2015,08/12/2015,Standard Class,ME-10758,Melissa Evans,Corporate,United States,Philadelphia,Pennsylvania,91882,East,TEC-PH-10004977,Technology,Phones,Apple iPhone 6S,1076.2,2,0.0,223.0094
2827,AA-2015-100943,08/05/2015,08/06/2015,Same Day,DJ-10616,Deborah Johnson,Consumer,United States,New York City,New York,23440,East,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,84.97,1,0.0,14.0305
2828,AA-2015-100943,08/05/2015,08/08/2015,Second Class,MC-10175,Michael Campbell,Corporate,United States,Portland,Oregon,28485,West,OFF-SU-10004590,Office Supplies,Supplies,Acco Pressboard Data Binder with Storage Hooks,35.35,1,0.4,-1.4556
2829,AA-2015-100943,08/05/2015,08/09/2015,Second Class,SH-10762,Stephanie Harris,Consumer,United States,Clinton,Maryland,40033,East,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,206.51,1,0.45,11.469
2830,CA-2015-100944,08/05/2015,08/08/2015,Second Class,TM-10413,Thomas Morgan,Corporate,United States,Newark,Ohio,19564,East,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,984.52,3,0.0,251.9392
2831,CA-2015-100944,08/06/2015,08/11/2015,Standard Class,TM-10544,Thomas Mitchell,Consumer,United States,Jacksonville,Florida,37281,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings,54.51,1,0.0,15.2304
2832,CA-2015-100944,08/06/2015,08/09/2015,Second Class,JJ-10642,James Jackson,Corporate,United States,Lindenhurst,New York,70094,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,54.09,1,0.0,15.5958
2833,AA-2015-100945,08/06/2015,08/08/2015,First Class,DA-10004,Daniel Anderson,Home Office,United States,Orlando,Florida,51618,South,TEC-AC-10002167,Technology,Accessories,Logitech G910 Orion Spark Mechanical Keyboard,163.56,1,0.0,39.4772
2834,AA-2015-100945,08/06/2015,08/09/2015,Second Class,DD-10340,Dorothy Davis,Corporate,United States,Macon,Georgia,39951,South,OFF-SU-10003703,Office Supplies,Supplies,Avery Hi-Liter EverBold Pen-Style Highlighter,140.61,7,0.0,34.0864
2835,AA-2015-100945,08/06/2015,08/09/2015,First Class,DW-10233,David White,Consumer,United States,Springfield,Illinois,92447,Central,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,113.04,2,0.0,20.4184
2836,US-2015-100946,08/06/2015,08/12/2015,Standard Class,DJ-10616,Deborah Johnson,Consumer,United States,Atlanta,Georgia,77511,South,FUR-CH-10003473,Furniture,Chairs,Harbour Creations 67200 Series Folding Chair,6039.03,5,0.0,900.9903
2837,US-2015-100946,08/06/2015,08/13/2015,Standard Class,AC-10017,Anna Collins,Corporate,United States,San Francisco,California,33483,West,FUR-BO-10003396,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional Cherry",793.94,1,0.0,114.1356
2838,US-2015-100946,08/07/2015,08/13/2015,Standard Class,SS-10247,Sandra Scott,Consumer,United States,Dubuque,Iowa,28727,Central,FUR-TA-10002199,Furniture,Tables,DMI Eclipse Executive Suite Corner Table,1082.34,1,0.0,68.6293
2839,CA-2015-100947,08/07/2015,08/11/2015,Second Class,BJ-10778,Brenda Jackson,Consumer,United States,Cincinnati,Ohio,19178,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,2026.47,2,0.0,154.2047
2840,CA-2015-100947,08/07/2015,08/13/2015,Standard Class,BR-10363,Brenda Rivera,Home Office,United States,Westland,Michigan,69616,Central,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories,602.97,3,0.0,150.0632
2841,CA-2015-100947,08/07/2015,08/14/2015,Standard Class,LM-10271,Larry Martinez,Corporate,United States,Springfield,Illinois,92372,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3176.11,3,0.0,368.5093
2842,US-2015-100948,08/08/2015,08/13/2015,Second Class,AG-10186,Anna Green,Consumer,United States,Colorado Springs,Colorado,71687,West,OFF-AR-10002833,Office Supplies,Art,Newell 322,144.7,1,0.0,54.0114
2843,US-2015-100948,08/08/2015,08/11/2015,First Class,BG-10463,Brenda Green,Consumer,United States,San Antonio,Texas,82560,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,406.43,1,0.0,32.1183
